i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
2,100,false,16013.062129716469,8764,0,0,-482.99922321953136,482.99923460965579,482.99923460965579
3,1,false,27362.738415567415,8764,0,0,-1059.138925714605,1059.1389260043095,1059.1389260043095
3,2,false,18888.990149666683,8764,0,0,-536.15264505198923,536.15265249801337,536.15265249801337
3,3,false,20998.220953321823,8764,0,0,-686.24666331906622,686.24666332901597,686.24666332901597
3,4,false,23352.63844455561,8764,0,0,-745.45784078362055,745.45784578004941,745.45784578004941
3,5,false,17775.560131391558,8764,0,0,-712.03196152581199,712.03196153023578,712.03196153023578
3,6,false,23303.309706958647,8764,0,0,-932.03807068737876,932.03807075078839,932.03807075078839
3,7,false,20499.054784249533,8764,0,0,-699.90756928185078,699.90757037029084,699.90757037029084
3,8,false,24355.82197190935,8764,0,0,-684.87491020031655,684.87491357967133,684.87491357967133
3,9,false,24121.567417944949,5294,0,0,-819.90241105049779,819.9024282738776,819.9024282738776
3,10,false,26148.394995150691,8764,0,0,-1000.7308435912724,1000.7308495185605,1000.7308495185605
3,11,false,21999.776625900624,8764,0,0,-707.86606402057407,707.86606832284042,707.86606832284042
3,12,false,22103.306768196569,8764,0,0,-771.89198257887904,771.89200744368509,771.89200744368509
3,13,false,20498.801848541603,5294,0,0,-740.05408287171679,740.0540849825544,740.0540849825544
3,14,false,20286.698483824544,8764,0,0,-733.61845373390543,733.61845464580051,733.61845464580051
3,15,false,22089.404762668051,8764,0,0,-755.19907060137939,755.19907824087886,755.19907824087886
3,16,false,19064.57496026123,8764,0,0,-739.59010505683307,739.59010516478634,739.59010516478634
3,17,false,24774.427159879226,8764,0,0,-929.72015876670719,929.7201667806371,929.7201667806371
3,18,false,22041.045315287673,8764,0,0,-773.70074749965659,773.70074753869153,773.70074753869153
3,19,false,20035.154282676514,5294,0,0,-691.41793329806364,691.41793354761603,691.41793354761603
3,20,false,21080.276200465352,8764,0,0,-759.29254146705955,759.2925418214536,759.2925418214536
3,21,false,23694.699350656483,8764,0,0,-742.70900504827478,742.70901901569709,742.70901901569709
3,22,false,22559.022592419238,5294,0,0,-857.30518014599988,857.30518030420444,857.30518030420444
3,23,false,15671.521899284453,8764,0,0,-505.94419426467181,505.94419925580701,505.94419925580701
3,24,false,18591.155499924946,8764,0,0,-636.85132274867908,636.85135663496567,636.85135663496567
3,25,false,21709.687204653026,8764,0,0,-796.550525511763,796.55052505275216,796.55052505275216
3,26,false,18738.566014754237,5294,0,0,-630.78386775693389,630.78386793705101,630.78386793705101
3,27,false,23821.183078512571,8764,0,0,-847.38308535157012,847.38308529218557,847.38308529218557
3,28,false,19967.404256070622,8764,0,0,-644.3726265709787,644.37263034658122,644.37263034658122
3,29,false,24729.901569804137,8764,0,0,-909.22452277879449,909.22453255288769,909.22453255288769
3,30,false,24452.68022526622,8764,0,0,-948.41330810896534,948.41330821191013,948.41330821191013
3,31,false,20592.974910985566,8764,0,0,-705.69367220510662,705.69370177070414,705.69370177070414
3,32,false,23284.534832067518,8764,0,0,-947.96614270687553,947.96614450665311,947.96614450665311
3,33,false,24451.981219758309,8764,0,0,-878.34702774113953,878.34703010379212,878.34703010379212
3,34,false,24402.885545159297,8764,0,0,-853.2969753523173,853.29703093352146,853.29703093352146
3,35,false,21794.703895594364,9174,0,0,-842.26257931501709,842.26258666134686,842.26258666134686
3,36,false,27064.923801747263,8764,0,0,-977.45987603438653,977.45989240221161,977.45989240221161
3,37,false,20105.437205213875,8764,0,0,-794.29052546882087,794.29052553488759,794.29052553488759
3,38,false,18960.878649684943,9174,0,0,-730.94956686762464,730.94962309979201,730.94962309979201
3,39,false,22662.331719146889,8764,0,0,-691.89178121427324,691.89178248254279,691.89178248254279
3,40,false,24228.735117466138,8764,0,0,-833.25598805057666,833.25598865451639,833.25598865451639
3,41,false,28864.184606094139,8764,0,0,-1017.745002814996,1017.7450054861483,1017.7450054861483
3,42,false,21008.656411983426,8764,0,0,-775.31146136025359,775.31150304095308,775.31150304095308
3,43,false,23044.89843279657,8764,0,0,-842.32667303901258,842.32667771784395,842.32667771784395
3,44,false,19757.992317788478,8764,0,0,-793.22968701518744,793.22968674566846,793.22968674566846
3,45,false,17486.379814484837,8764,0,0,-691.35134063036537,691.35134065928605,691.35134065928605
3,46,false,16586.483800434213,5294,0,0,-606.99865335346999,606.99865382003475,606.99865382003475
3,47,false,20837.23543295333,9174,0,0,-702.56201030046111,702.56203396645446,702.56203396645446
3,48,false,17215.364282945782,5294,0,0,-633.04892113202538,633.04893636789711,633.04893636789711
3,49,false,22240.992556666326,5294,0,0,-772.80731838675501,772.80737545310217,772.80737545310217
3,50,false,23072.306875379814,8764,0,0,-586.28429160087353,586.28429768655428,586.28429768655428
3,51,false,17189.724765962477,8764,0,0,-562.74060253803634,562.74061191364831,562.74061191364831
3,52,false,23034.744530046155,8764,0,0,-739.50265712743305,739.50265716595754,739.50265716595754
3,53,false,22251.287169859745,8764,0,0,-797.93652610978393,797.93654763195332,797.93654763195332
3,54,false,24648.253561682977,8764,0,0,-915.94993992989782,915.9499399470194,915.9499399470194
3,55,false,23155.078867440854,8764,0,0,-813.46909016410302,813.46909052699675,813.46909052699675
3,56,false,25502.901059352585,8764,0,0,-1016.1413884743915,1016.1413885496493,1016.1413885496493
3,57,false,23266.935079297484,9174,0,0,-658.49237383372804,658.49238186792786,658.49238186792786
3,58,false,17214.842386528711,8764,0,0,-559.53986969198127,559.5398856727586,559.5398856727586
3,59,false,20391.797879812024,8764,0,0,-657.684891918321,657.6849185030303,657.6849185030303
3,60,false,19468.59716202796,5294,0,0,-655.24789463161994,655.24794278772242,655.24794278772242
3,61,false,22223.68402799192,8764,0,0,-758.60628602480097,758.60628621846445,758.60628621846445
3,62,false,25538.270728836273,8764,0,0,-819.64842475008254,819.64842497591189,819.64842497591189
3,63,false,22237.610062514126,8764,0,0,-899.04997762946061,899.0499793410936,899.0499793410936
3,64,false,18340.419864465734,8764,0,0,-600.22289255137468,600.22293850510277,600.22293850510277
3,65,false,33958.676978573552,8764,0,0,-1020.0200240079703,1020.0200241670462,1020.0200241670462
3,66,false,24541.34731719991,8764,0,0,-921.63497354358003,921.63498873335516,921.63498873335516
