i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
2,13,false,51928.910488058456,8764,0,0,-2505.9980535187701,2533.161736687895,2505.9980788878124
2,14,false,50035.961823761994,8764,0,0,-2182.6375285227432,2196.2568687347025,2182.6375297145501
2,15,false,49681.734743838206,8764,0,0,-1910.0117144409298,1928.4261445158013,1910.0117150108517
2,16,false,49424.157733668813,8764,0,0,-2197.5344675955876,2213.192457051789,2197.5344676255827
2,17,false,55898.479119587297,8764,0,0,-2551.6397410259838,2560.2922140486007,2551.6397410586396
2,18,false,53667.310552952855,8764,0,0,-2220.3665701445848,2222.8935489053656,2220.3665705869253
2,19,false,58523.76560116445,8764,0,0,-2495.7375665288341,2502.6507503003804,2495.7375703199014
2,20,false,43149.642345549502,8764,0,0,-1706.9042280335207,1707.7863045110898,1706.9042447135726
2,21,false,51094.572154642468,8764,0,0,-2220.9705755093578,2240.0459020472817,2220.9705768607923
2,22,false,51124.984517653582,8764,0,0,-2436.8414942556878,2440.5150184994959,2436.8415418391774
2,23,false,38740.544278376561,8764,0,0,-1783.5027532735874,1791.873811143271,1783.5027535643139
2,24,false,42653.606335820827,8764,0,0,-1618.0535527936004,1618.2006842707669,1618.0535697220935
2,25,false,47398.458113778412,8764,0,0,-2147.8000233765342,2174.322048826165,2147.8000379473056
2,26,false,55484.675970144548,8764,0,0,-2483.2453630344407,2487.5208703846297,2483.2453681025022
2,27,false,44967.861760987907,8764,0,0,-1689.9276147637572,1698.7104239236241,1689.9276158332982
2,28,false,37364.035823910803,8764,0,0,-1658.5974859530634,1666.7300068183076,1658.5974865140697
2,29,false,54125.621828502175,8764,0,0,-2355.3698521143715,2380.9608897858147,2355.3698559561785
2,30,false,47999.203025916737,8764,0,0,-2134.2371528605217,2134.2371768941798,2142.8282648701111
2,31,false,45183.057511042738,8764,0,0,-1716.0926726746238,1724.263051474562,1716.092684523263
2,32,false,54822.173609696983,8764,0,0,-2331.2321497341704,2331.2321762965253,2339.5639407210642
2,33,false,53704.079718201298,8764,0,0,-2364.7794396678173,2377.8115520831793,2364.7795376144254
2,34,false,53554.766785173269,8764,0,0,-2031.9970862196194,2043.6035136326216,2031.9971003311966
2,35,false,46865.535961722446,8764,0,0,-1956.9594685050354,1956.9594688412931,1962.7255484103753
