i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
2,8,false,0.1423454033131803,2866,0,0,-0.00028265519287953112,0.00028265517529368667,0.00028265517529366487
2,9,false,0.10325260508959919,2172,0,0,-8.4303446398042509e-05,8.4303038173550484e-05,8.4303038173553493e-05
2,10,false,0.091416936759818421,2866,0,0,-7.8895253974801296e-05,7.8882501370811819e-05,7.8882501370838138e-05
2,11,false,0.086451944648765239,9323,0,0,-8.1913988033718094e-06,8.1879906939630445e-06,8.1879906939670086e-06
2,12,false,0.08135099658761491,5963,0,0,-0.00011066353045257975,0.00011066344510957091,0.00011066344510958479
2,13,false,0.089970291885722309,9228,0,0,-3.1750684340483457e-05,3.17485822619582e-05,3.1748582261959352e-05
2,14,false,0.17411843513048308,5294,0,0,-0.00028352557106420907,0.00028351747925587755,0.00028351747925588449
2,15,false,0.1040712385345598,2866,0,0,-0.0002014992181666956,0.00020149905653943674,0.00020149905653943674
2,16,false,0.10156696453620247,8266,0,0,-0.00044779050302745248,0.00044779033347088415,0.00044779033347088415
2,17,false,0.059038366999018849,2172,0,0,-0.00012892320224647258,0.00012892316259769445,0.0001289231625977208
2,18,false,0.068244771031127693,2172,0,0,-8.8719102379841545e-05,8.8718861389819689e-05,8.8718861389817683e-05
2,19,false,0.081666905529250655,7195,0,0,-8.7845406685997212e-05,8.7845274982082823e-05,8.7845274982080438e-05
2,20,false,0.038465647965536094,5294,0,0,-1.1073784584438087e-05,1.1059007934647722e-05,1.1059007934645083e-05
2,21,false,0.044465244489807085,2866,0,0,-2.8391324792586262e-05,2.8391271680634024e-05,2.8391271680634024e-05
2,22,false,0.047436842739746909,9385,0,0,-1.3727658979524649e-06,1.3725378034738036e-06,1.3725378034738036e-06
2,23,false,0.098042342950108871,7443,0,0,-1.8062447047284771e-05,1.8061549322930326e-05,1.8061549322930326e-05
2,24,false,0.055761804027595986,5294,0,0,-1.9134001733080341e-05,1.9123450553015361e-05,1.9123450553014134e-05
2,25,false,0.1443770678312446,2866,0,0,-0.00016456713779758312,0.00016456645091400649,0.0001645664509140099
2,26,false,0.048176641703677608,2172,0,0,-6.4243502688171431e-05,6.4242422745628542e-05,6.4242422745633095e-05
2,27,false,0.14040524082016911,2172,0,0,-0.00024437871515948557,0.0002443774790710555,0.00024437747907106244
2,28,false,0.078573648100451962,2866,0,0,-0.00011353062942864428,0.0001135306089113689,0.00011353060891137584
2,29,false,0.092503166104825119,1457,0,0,-2.0894068016627056e-05,2.0893968814064486e-05,2.0893968814050798e-05
2,30,false,0.075927527615958793,6323,0,0,-0.00018263044023694098,0.00018262957007922934,0.00018262957007922543
